point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.velocity[0],point.objects.object2.velocity[1],rho
-0.03170133091401156,-65.55904062453595,-105.27291806664509,0.0,0.0,0.006810817314030622,-53.43503523184435,-105.05888718868562,0.0,0.0,2.342451690065266
0.07028181479045027,-63.35992124018669,-105.00167481646011,0.0,0.0,-0.004911912092595176,-54.443227271005135,-105.39268215377122,0.0,0.0,3.801228824894242
0.06470561855181194,-63.822865175961375,-104.41571987307427,0.0,0.0,-0.005231661361195717,-54.28059436169409,-104.7461884312975,0.0,0.0,4.5431530304962635
-0.017683572152772498,-63.382729457964814,-104.5436092958489,0.0,0.0,-0.01752010527844245,-55.58794376999386,-105.37282178011378,0.0,0.0,2.723719656061922
-0.014789144886166007,-64.67458897290473,-104.83222753077439,0.0,0.0,0.08001756694538623,-52.95576559818868,-104.31315537974156,0.0,0.0,2.9409400335934084
0.01092991194583392,-64.67779400540391,-105.96903056320683,0.0,0.0,-0.008861303679247107,-55.46809032788413,-105.22551116312762,0.0,0.0,4.08185291596698
0.0662244644203984,-66.26447446023487,-105.76687910946454,0.0,0.0,-0.059985919506533286,-55.71875623074256,-105.13236801422316,0.0,0.0,3.987309299006304
0.027237653622304344,-65.32820091947794,-105.4567649739566,0.0,0.0,0.06226548620942826,-53.6663871339393,-104.60493308289799,0.0,0.0,2.9020974707610865
-0.02485011679855698,-62.652798307011004,-105.00855221697175,0.0,0.0,-0.010557020711249589,-55.91946233958225,-104.38226276655874,0.0,0.0,1.7252126842979143
-0.026819735118583526,-64.85024895190736,-104.19412788785391,0.0,0.0,0.011674933567255207,-55.59587020855516,-104.58601223603883,0.0,0.0,4.1940926714416875
