point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object3.heading,point.objects.object3.position[0],point.objects.object3.position[1],point.objects.object3.velocity[0],point.objects.object3.velocity[1],rho
-0.009154784389563773,-63.53593355002258,-104.4422763902272,0.0,0.0,1.0,0.0,0.0,15.196969696969697,-52.8469387755102,0.05690442614890726,-56.08136075964125,-105.03776895754798,0.0,0.0,2.4344166605669217
-0.01958314043412467,-65.98323937593506,-104.95184741046505,0.0,0.0,0.0,1.0,0.0,24.893939393939394,-51.86734693877551,-0.054741498092430424,-55.88500794743263,-105.32067600564325,0.0,0.0,2.7049880191596287
0.03387310005680411,-66.08364814439669,-105.12730110140149,0.0,0.0,0.0,0.0,0.0,24.439393939393938,-53.704081632653065,0.06798107893500852,-56.217026366195874,-104.09518197423307,0.0,0.0,3.776564282415368
-0.05470367102291505,-65.95720183316783,-104.25263181025072,0.0,0.0,0.5,0.0,0.0,19.742424242424242,-52.47959183673469,-0.06071515498282502,-54.399317883942444,-105.3608110643508,0.0,0.0,2.647589693209955
-0.041595499712136566,-65.17496180136368,-105.36652462442413,0.0,0.0,0.0,0.5,0.0,20.651515151515152,-53.45918367346939,-0.04733906908794596,-55.72722902842048,-105.83367268429119,0.0,0.0,4.436516753173084
0.0822867329103071,-65.62994393755166,-105.46384818757856,0.0,0.0,1.0,1.0,1.0,13.984848484848484,-37.765306122448976,0.07702938909196798,-54.732295190446685,-105.78241061053154,0.0,0.0,3.033364763938815
0.03029379795876863,-63.90251866125823,-105.23513924799938,0.0,0.0,0.0,0.5,0.0,14.287878787878789,-53.03061224489796,-0.06275960721386407,-55.32071150129609,-104.66685673535233,0.0,0.0,3.4360263563375373
-0.019158866036090974,-63.188361300583836,-104.71105286341705,0.0,0.0,0.0,0.0,1.0,22.924242424242422,-35.80612244897959,0.026375250336931888,-53.728251214398156,-104.45140788325752,0.0,0.0,4.143557971864423
0.030595223187171585,-65.45316874270189,-104.11606864139998,0.0,0.0,1.0,0.0,0.0,18.68181818181818,-37.52040816326531,-0.0573871855381538,-53.590042000925784,-104.26903011296443,0.0,0.0,2.35170812164826
-0.015775410480878778,-64.61085507573321,-104.26424766791457,0.0,0.0,1.0,1.0,1.0,17.772727272727273,-52.60204081632653,-0.03803924125875554,-56.32661747499314,-105.10141929512214,0.0,0.0,3.1188345745063337
