sample_ind,rho,sim_steps
73,2.806819958100995,697
74,2.241946915336854,696
75,2.892394178514026,696
76,3.8230371558637657,699
77,2.8940352468630977,696
78,3.431295599290486,698
79,2.904563713154168,697
80,2.5602580983313192,697
81,3.6234598139964938,701
82,2.216717653932287,697
83,3.635932687988877,703
84,2.216616499467831,697
85,2.303542976626858,696
86,2.236169726409715,697
87,4.523776077333137,701
88,4.498694903114803,700
89,2.980056789291588,699
90,2.9441634662517995,703
91,2.2151957652143857,697
92,-0.02934063414817878,532
93,-0.04127266785930317,638
94,2.2195064430247307,696
95,4.695782540466505,703
96,2.5551105419419766,697
97,3.8979234955118276,702
98,2.864243411395126,702
99,-0.09203630336755353,546
100,-0.11076620671367365,507
101,4.190049034344511,696
102,-0.02455611603914143,595
103,4.005613735106939,701
104,3.0085585318314383,703
105,2.9403931130889998,696
106,4.613365851838688,700
107,3.7778291544473284,703
108,2.9382913484223057,696
109,4.46918504825895,696
110,2.5153829166067077,697
111,4.139651989869762,706
112,2.2387912724901184,696
113,3.8980114603872593,702
114,3.980507359966426,698
115,2.237149702360595,696
116,2.214861079572545,697
117,2.2159866559664785,696
118,2.4036349471408514,697
119,2.944308839739663,703
120,2.218147867219688,696
121,2.2153642668602345,696
122,2.2158986671589513,697
123,3.4309322727911944,697
124,3.0085513615395065,703
125,3.8975667203631765,702
126,4.095973294766189,696
127,3.068990426772844,703
128,2.215570729621186,697
129,2.2329155377859635,697
130,2.216448423180257,696
131,4.487890948201839,700
132,2.214671435129832,697
133,2.5498081318239016,697
134,4.04903181337523,707
135,3.431607721853293,697
136,2.229283282302452,697
137,2.8984349295461307,696
138,2.9494596143193537,697
139,3.4133317111266397,703
140,4.385012689601929,697
