sample_ind,rho,sim_steps
117,4.503141799665832,1750
118,3.5722158068627863,1743
119,2.7710432125714215,1756
120,3.0885662143055175,1739
121,2.3984338526008706,1723
122,3.677881094872788,1723
123,3.302800029568971,1758
124,2.729481197775801,2006
125,2.3081295352925606,1754
126,2.6641421472467837,1764
127,3.8139803578667433,1749
128,4.127371638179559,1748
129,3.694921060626106,1728
130,3.433139286517701,2015
131,3.6756420953833846,1738
132,2.173864745626574,1737
133,3.553805315727047,2000
134,3.9009603582149346,1996
135,2.3568758345009417,1752
136,4.518951741448003,1748
137,3.1846260395930894,1765
138,4.590539211155864,1775
139,3.596078556475545,1981
140,2.966415529520914,1758
141,3.396733634811115,1985
142,2.583185461753284,1773
143,-0.058282992907257025,1500
144,2.5866683383790665,2001
145,3.917567296914209,1781
146,-0.09300808400387695,1563
147,3.012182428668636,1757
148,3.472738642355754,2010
149,2.5345758728260197,1985
150,-0.01628030037603523,1611
151,4.4083269041447135,1723
152,4.247743034252064,1757
153,2.2174377277402613,1760
154,2.1288206233238522,1722
155,3.542585375521492,1763
156,-0.02316940984326976,1654
157,4.3402631918652155,1766
158,2.8215539639200085,1722
159,-0.015512269810264101,1431
160,2.9722750404583955,1740
161,4.047537630851481,1727
162,3.1036033714931097,2001
163,3.8136061717447145,1994
