sample_ind,rho,sim_steps
223,2.0282873315803283,1095
224,3.7321919915858004,1120
225,4.028181251700202,1110
226,3.655119023067927,1097
227,2.429588930016795,1109
228,2.699854726077721,1103
229,3.6748380415988926,1088
230,4.065765806799682,1121
231,4.427065830569584,1104
232,3.2660626469750476,1109
