point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.velocity[0],point.objects.object2.velocity[1],rho
-0.027761951365924842,-65.87561176974603,-105.67087179942611,0.0,0.0,-0.08075626249503717,-53.335233056965585,-105.98492305188351,0.0,0.0,2.0282873315803283
-0.07259492241927896,-66.46404318618578,-104.236579813418,0.0,0.0,-0.0857345196479696,-55.970429488862194,-105.0723556894035,0.0,0.0,3.7321919915858004
-0.07436908461784722,-65.62886520671772,-105.79279509744035,0.0,0.0,0.012898424150515453,-54.83072545100313,-104.02420882454163,0.0,0.0,4.028181251700202
0.0038240154107183487,-64.02043566942672,-105.0848962319799,0.0,0.0,0.03332635111090771,-53.6284540667686,-104.76567275167397,0.0,0.0,3.655119023067927
0.07323043492470578,-66.33742444376688,-105.01388029156607,0.0,0.0,0.0869588694303226,-54.74346131835205,-105.85251432100766,0.0,0.0,2.429588930016795
-0.05411920157520462,-65.98544199402481,-105.48146884159496,0.0,0.0,-0.014562348360554206,-54.223972927393895,-104.41442408558727,0.0,0.0,2.699854726077721
0.06869801580476118,-63.26660304284615,-105.1555711341768,0.0,0.0,0.040380169234228644,-52.5516125188378,-104.17368827253193,0.0,0.0,3.6748380415988926
0.03901514596772532,-66.46707487607887,-104.51626911168997,0.0,0.0,-0.06984369765112335,-56.04903810545652,-105.95350563815136,0.0,0.0,4.065765806799682
0.02722181234206383,-64.36562050688111,-104.60946321815295,0.0,0.0,-0.07044396734287088,-54.30196777381813,-105.09177921043731,0.0,0.0,4.427065830569584
0.06881202125038484,-64.79987939849181,-104.41468983745882,0.0,0.0,-0.010399178807987547,-56.404803578670446,-104.80917053602734,0.0,0.0,3.2660626469750476
