ego_x,ego_y,ego_heading,lead_x,lead_y,lead_heading
6.512508444671604,-44.823712310554825,-3.094214158684155,-4.567826629473298,-44.69448893285052,3.0373612543411603
7.650089446848592,-45.53313009282276,-3.1355877382236983,-4.544805869723902,-44.77883109197311,2.9820425467579574
6.203812834766838,-44.91541767728283,-3.028619601810154,-4.5825228515296885,-45.365726976129984,3.1143914283011473
7.519419819659073,-44.9042535791473,-3.036999793983149,-4.541836735938285,-45.36126470618247,3.089413462545514
6.4266884514880545,-45.11887579905356,-2.9922385745761897,-4.592595489940615,-45.564301548589484,3.081784009008986
7.797312630986312,-44.216497664380256,-3.005311426610626,-4.517352173484467,-45.35882092810344,3.1357170957167995
5.592930035616306,-45.25335552169735,-3.0981071318146407,-4.517598630808319,-44.712240929646896,3.0192306911522913
6.076409898288263,-43.98330304624026,-2.978350319766919,-4.564471244085248,-45.383212714198436,3.1241583404979503
6.512084447532261,-43.680309170691324,-2.9678145685982433,-4.552568249167292,-45.61202658739192,3.1310693135087595
7.705094793047661,-44.4339245897114,-2.978427823332622,-4.509184035839241,-45.56697323551306,3.122878949598176
