point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.velocity[0],point.objects.object2.velocity[1],rho
0.02365101804327813,-63.2144484497646,-105.06103593731447,0.0,0.0,-0.06977771515572274,-53.39210201223131,-104.81095390918239,0.0,0.0,4.413339198496185
0.07680411275973274,-64.51657966206821,-105.16544661009885,0.0,0.0,9.877782871760925e-05,-52.775871465244784,-105.05929029295604,0.0,0.0,2.735199688360588
0.07313580754562542,-66.39563241560862,-105.97878320618051,0.0,0.0,-0.0030356603865783365,-55.62093722514877,-104.2045557077422,0.0,0.0,3.812571718998491
-0.04926608309509694,-64.45296638038006,-104.23474846354608,0.0,0.0,0.08683825003548784,-53.65814945012921,-105.62079087128133,0.0,0.0,3.701019338704665
-0.03659198679783643,-65.44301267921027,-104.7864091926009,0.0,0.0,0.0333178264314589,-55.98196075361746,-105.79241325564433,0.0,0.0,4.3875035165795
-0.054803497394908945,-62.603670283116195,-104.43804801307444,0.0,0.0,0.010076737720318196,-54.46373481249751,-104.7754971461534,0.0,0.0,3.0619089947228737
0.03650678378509425,-66.36142253534791,-105.39518036522234,0.0,0.0,0.08099882876108752,-55.874526535571455,-104.12356180232447,0.0,0.0,3.7400689347201865
-0.011727657617550452,-64.19764301422627,-105.65413742286495,0.0,0.0,-0.04279635696383333,-55.598178494880564,-105.20285735922143,0.0,0.0,3.4490123868407423
0.021586311051795495,-65.28007445964063,-104.01635564419009,0.0,0.0,-0.011618703783272346,-55.04070475091463,-104.50881412188309,0.0,0.0,4.0721930980968395
0.0026402317442267907,-65.37437554769645,-104.26015665244714,0.0,0.0,-0.04081229893507918,-54.82012832200448,-105.14697674995162,0.0,0.0,3.7758047413163673
