sample_ind,rho,sim_steps
812,4.331864831050071,660
813,4.371509119611126,668
814,4.668041041060372,678
815,4.6423763705450245,668
816,3.6747070204049272,684
817,3.882238711325636,662
818,2.275686814496611,663
819,2.8741048357599936,674
820,2.285443486809621,680
821,3.221972756261307,676
822,3.641810129276948,671
823,3.3607049699379132,671
824,2.7732847093997783,674
825,3.776507044310101,663
826,4.468136613663548,678
827,4.315877496102301,673
828,-0.03618565787251882,574
829,3.42995867644413,671
830,4.617001112483992,658
831,4.382120213229621,673
832,4.0374457082245705,676
833,3.121118930618554,652
834,4.690367715511876,677
835,4.132776834156228,666
836,-0.09509669152091593,428
837,4.520189215305411,677
838,3.4796246426235413,679
839,4.082818560821831,668
840,2.495315010346957,654
841,4.35659498303254,655
842,4.062685026228994,654
843,4.0734799020109005,654
844,4.435010290079752,664
845,2.4556503572532566,664
846,4.285598892601863,680
847,4.294189082882308,682
848,3.800931894612617,682
849,3.991436669414446,676
850,3.6784475505264247,679
851,-0.08211240717602042,467
852,2.917525030482645,678
853,4.6186400247540185,672
854,3.2685511766984234,677
855,3.2560091100356487,681
856,3.638242186945437,676
857,4.292565926873806,683
858,-0.07934032625305676,539
859,3.9915792661512945,676
860,3.567948376464191,674
861,3.1834352099146113,674
862,3.878316612660452,663
863,3.556963744164113,673
864,3.815001109236947,674
865,-0.07133263768156439,419
866,4.389128506342084,679
867,3.474577852435017,669
868,3.5869455443784286,654
869,4.185705325014583,663
870,4.341541778697625,681
871,3.4791513649477555,684
872,2.900277181467345,653
873,2.6129636935961003,663
874,-0.0284115458704175,496
875,3.8531796763891784,672
876,4.7339723220448455,659
877,3.260361314820191,654
878,2.6592694780477917,662
879,3.265246261175024,678
880,2.343005071718121,674
881,2.7554990469956913,663
882,3.2333790854084814,664
883,2.2507291364466653,674
884,2.5915609724504307,664
885,3.001471846679813,671
886,2.280703288488258,676
887,3.3220325309416427,677
888,2.2390374179931367,677
889,3.155961036316411,679
890,4.348913991914051,677
891,2.4229997177275564,674
892,3.108044938808451,652
893,3.9016751733982122,663
894,4.061055408298756,676
895,3.285511875735107,681
896,3.0341147341818946,679
897,-0.012292953142337915,458
898,2.6722313930365935,676
899,3.4998252240561776,678
900,3.4984641019911695,677
901,3.2208073965865047,686
902,-0.07767237699261109,444
903,2.415017972890322,667
904,3.550461899735529,654
905,2.269771872683293,667
906,4.07916428612312,664
907,2.7791563578406056,663
908,3.9663960133899607,676
909,2.8721825605965563,677
910,2.2515856047468272,677
911,4.08327787628904,682
912,3.8283214331886235,680
913,3.78775283668492,681
914,4.344960716741193,674
915,2.7890525366490593,675
916,-0.05678475928655402,571
917,3.5526894489484953,675
918,3.6535804469723114,663
919,3.5876689585599255,679
920,4.327923979949393,674
921,3.2136448788123584,676
922,2.31202631160828,663
923,2.7725506967976017,674
924,-0.04822525338376149,425
925,2.31576851890107,676
926,3.849740859141381,681
927,4.327284824151098,664
928,2.249464578256763,663
929,3.318440244891038,662
930,2.554045183556715,661
931,3.8131288527263933,680
932,2.2732689516415814,662
933,3.7453097765121495,676
934,-0.0784498929424764,615
935,3.4599949216308357,682
936,4.172941871111625,664
937,2.6253623969832827,663
938,3.561240030386008,668
939,3.8987543230184247,661
940,3.3495683075762006,671
941,3.155678637475118,678
942,3.4755756988427517,683
943,3.860842218434806,677
944,3.227823226126837,677
945,3.3535255187046413,681
946,3.1314481983828095,679
947,4.334526931133407,662
948,2.27883899438946,676
949,2.274128806770758,681
950,2.575296262809845,674
951,3.592910504809206,678
952,4.308034876098214,678
953,4.2717763355172345,681
954,4.087251495446818,684
955,2.5277013972586726,687
956,2.563915513164586,674
957,2.7504988955892227,674
958,4.605616576615839,677
959,3.2219728729806114,677
960,4.254525732392128,665
961,-0.10362110658312673,602
962,4.214378000551422,664
963,-0.05007696528797467,615
964,3.1940986013694825,664
965,-0.0667611731957809,472
966,2.2813716715762027,653
967,2.1594726133315323,677
968,2.2547844480807377,676
969,4.347253011619252,674
970,3.565305083058087,679
971,3.519524204520186,683
972,4.040044410982189,676
973,2.274531083211329,676
974,3.1111302796103697,664
975,4.002522867759138,663
976,2.280491901034262,677
977,3.9361263879634922,679
978,4.276584241961832,680
979,3.7675010404532134,679
980,3.3956705526115982,670
981,4.629524819200329,679
982,2.614450041728656,677
983,3.6604429853816747,677
984,3.1971710064493504,667
985,-0.004163029190294765,528
986,2.6247278229042426,674
987,2.8793253527482623,674
988,3.511747896135139,682
989,2.2790830947852605,677
990,3.4367336449106283,665
991,2.628822443102486,673
992,4.106834929439188,667
993,3.8149945694273004,680
994,4.506635478698374,670
995,4.36219135946204,661
996,3.7355283763614313,684
997,3.572161047967379,683
998,2.6288200637959083,665
999,3.641828974654654,664
1000,4.219228986709002,660
1001,4.323309669776897,674
1002,4.514549705036355,670
1003,3.5180979912989088,683
1004,3.2607714058048956,663
1005,3.8411226170656754,674
1006,4.303630031655214,677
1007,2.976177109576991,653
1008,3.2235628418313294,681
1009,3.848068532167332,676
1010,4.036943454919925,677
1011,2.7741478495127074,674
1012,4.612135208613269,666
1013,3.8053560705315235,677
1014,3.223415505636819,670
1015,4.2910871605147385,675
1016,4.358942652500547,664
1017,-0.05672614753765792,588
1018,4.014010605983946,678
1019,4.537565744229465,661
1020,3.362506914243939,678
1021,3.640532752019695,681
1022,4.063087133032221,671
1023,2.975874587922002,652
1024,3.925154110049691,665
1025,3.1533688901384505,674
1026,4.023359391131315,663
1027,4.271473173722052,679
1028,4.357972671718219,678
1029,-0.04463790749002339,471
1030,3.809036300902033,680
1031,4.160718779574207,656
1032,2.856550007466719,653
1033,3.848502933855281,681
1034,-0.0346215836371595,582
1035,4.648607714476189,679
1036,2.6269720242832175,662
1037,3.1305861331557967,666
1038,4.261453084990556,674
1039,3.5412113093709667,674
1040,2.277367541738867,653
1041,2.155459676735518,664
1042,4.344864327487308,674
1043,4.358722210967686,673
1044,3.8144376920398155,680
1045,2.888552298527239,657
1046,-0.00334941076742723,607
1047,3.402009817849091,654
1048,4.691441036154055,677
1049,2.257270519139574,675
1050,4.196628252404041,663
