sample_ind,rho,sim_steps
1171,4.084574731038536,704
1172,2.2150847020597784,697
1173,3.5631437621474937,702
1174,2.21811179936212,697
1175,-0.06415639025298248,623
1176,3.8836876001211618,702
1177,2.2149220546031057,697
