sample_ind,rho,sim_steps
1,4.513125209724102,1743
2,-0.03884251167070296,1609
3,2.725933515342974,1758
4,2.249426646676703,1765
5,1.4852306590893214,1751
6,3.967956508186779,1990
7,3.9116948664715405,1743
8,1.9263994546515928,1747
9,4.4855866956234,1781
10,3.6205828275434797,2007
11,2.968279785463391,1764
12,2.888536295596161,1734
13,4.628722167041763,1779
14,-0.0047995539697378575,1689
15,4.085400640220316,1744
16,3.471098935691437,2015
17,1.6712971524666234,1728
18,1.5812294568633485,2013
19,4.1973390547834555,1733
20,4.0116046762232305,1775
21,2.351496331321549,1993
22,1.9660068300996194,2019
23,4.534553416746665,1780
24,2.899915760077705,1728
25,3.9048350854672496,1719
26,1.966023145126453,1714
27,3.387994178553722,1990
28,2.2594923489779557,1753
29,3.167647161612585,1743
30,2.9716940966445424,1731
31,3.2211208087031924,2014
32,3.8005306942832657,1746
33,1.90932928793276,1979
34,-0.007994364126568065,1509
35,3.3448655983234445,1736
36,1.9619630238374768,1752
37,2.700491852209276,2010
38,3.2013463999282035,2009
39,1.9259739965796747,1717
40,3.150432434194194,1998
41,-0.014591840653029209,1416
42,2.027547204830266,1763
43,2.1888521400566443,1986
44,4.453577354589752,1752
45,3.2228511372659643,1732
46,4.207294492585424,1742
47,3.8553585420825556,1728
48,-0.03726943178337372,1547
49,-0.020140125800706343,1503
50,3.8299143434551546,1712
51,1.9118722331705111,1984
52,2.717433863756396,1753
53,3.513749761104526,1740
54,2.6687624221283546,1708
55,3.7070330401373752,2005
56,3.1676130625508474,2006
57,3.8199755985573365,2014
58,-0.09695470852020449,1574
59,1.2666360168567188,1991
60,3.7566234030805603,1740
61,4.351103249608061,1781
62,4.455752076997012,1751
63,3.48642669093309,1771
64,3.1224162623935854,1750
65,2.743720120303987,1771
66,2.4609782410485206,1750
67,4.276018468243166,1741
68,2.827935057884421,1751
69,2.1607955884059127,1751
70,2.4648466281687798,1764
71,3.1128091208639255,1986
72,2.9317372229252356,1728
73,2.2329286008988083,2020
74,3.525935546315253,2020
75,3.4617910597041224,2014
76,4.496309012848846,1767
