point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object3.heading,point.objects.object3.position[0],point.objects.object3.position[1],point.objects.object3.velocity[0],point.objects.object3.velocity[1],rho
-0.08164046865753978,-63.3299683549892,-104.23336975695736,0.0,0.0,1.0,0.0,0.0,52.47959183673469,-24.136363636363637,-0.06428318465107988,-55.78627318553243,-104.11619979255123,0.0,0.0,2.5082220740987147
0.07154678371109095,-64.87282287585298,-105.73987601099581,0.0,0.0,0.0,0.0,1.0,35.56122448979592,-15.348484848484848,-0.08386289324352013,-54.118837617021335,-105.61978253315306,0.0,0.0,3.430146334984313
0.03957297142472846,-65.34629677667017,-104.00270024374659,0.0,0.0,0.0,1.0,0.0,53.88775510204081,-10.954545454545453,-0.028755482833924297,-53.74208069058072,-105.41362369711452,0.0,0.0,2.7519178516462937
0.06287993322505298,-63.97172815758796,-105.93287694767277,0.0,0.0,0.0,0.0,1.0,52.724489795918366,-11.106060606060606,0.010763653733939988,-55.62843083226991,-105.73060746562658,0.0,0.0,3.151418698754288
-0.006477325657423996,-65.20069833553156,-105.22845522058866,0.0,0.0,1.0,1.0,1.0,36.173469387755105,-17.772727272727273,-0.007061201968230341,-54.101954295005314,-104.04073451525038,0.0,0.0,3.2998890414846294
-0.06338365753297942,-66.39829859573392,-104.2907948397633,0.0,0.0,1.0,0.0,0.0,54.19387755102041,-24.742424242424242,0.04755443628133697,-55.19412204734548,-105.62570853903163,0.0,0.0,3.3479737050355567
0.07892474540473804,-62.96654376181616,-105.65843256078365,0.0,0.0,1.0,1.0,1.0,37.275510204081634,-14.742424242424242,0.08077433269674802,-55.193760610645526,-105.285334469255,0.0,0.0,2.7191140417102124
0.05760554725471291,-64.77102779562966,-105.73052649265121,0.0,0.0,1.0,0.0,0.0,36.295918367346935,-22.015151515151516,-0.06695863154273614,-52.58327886149117,-105.95611754507388,0.0,0.0,2.215746948243556
0.06546733026839259,-65.77620705792194,-105.8096859169098,0.0,0.0,1.0,0.0,0.0,37.58163265306123,-22.015151515151516,0.007082126406319987,-53.017709954988355,-104.61130705220359,0.0,0.0,1.8955007679306188
0.04988399150777864,-66.31679700824823,-105.98323629308938,0.0,0.0,1.0,0.0,0.0,51.98979591836735,-17.772727272727273,0.05824047413393262,-53.35758859719043,-104.23395047448523,0.0,0.0,1.5801092076427405
