sample_ind,rho,sim_steps
201,3.3924922141257525,697
202,2.8318130922289466,697
203,3.617067229895028,697
204,3.4140919960260074,703
205,3.8762402652424885,697
206,3.5730396251386782,702
207,4.659605516215953,702
208,4.112073778345906,697
209,2.853097704579529,696
210,4.470592215092019,702
211,2.8296431247975615,698
212,2.2259853376580665,697
213,2.8303057476231093,697
214,3.223053960884645,701
215,-0.015435597625758746,575
216,3.5838005633447523,704
217,-0.09478228348485196,627
218,3.720579118811097,703
219,2.8896443931082185,697
220,-0.07006926236717881,524
221,2.823706486216934,702
222,4.092139594393679,704
223,4.423059957280431,703
224,3.5924114960330513,697
225,-0.09635361773146656,529
226,2.611018773247462,697
227,3.2474202517012998,697
228,3.2722146728086834,706
229,4.238115444969662,696
230,4.411955313318984,706
231,-0.06880241039253576,574
232,3.462590514657066,697
233,3.9182965850800198,696
234,3.6573146022040515,696
235,-0.052555153213186045,648
236,4.378223221193933,704
237,4.321265895349315,696
238,-0.010686350882700424,592
239,-0.07995378805380504,544
240,4.113175428427221,704
241,-0.00017977186007733792,588
242,-0.0040277197498319595,542
243,-0.04169167935276441,535
244,3.3095768633067237,702
245,3.7500527763119162,701
246,4.44644980061042,703
247,3.579798615648814,703
248,4.691600160170115,703
249,3.7170574028978844,703
250,2.5587517399084962,696
251,3.9169801699745914,696
252,-0.047438126517947765,506
253,4.623798605067989,701
254,4.596687146051908,702
255,3.288591835014879,702
256,-0.03005746457223779,561
257,3.301433725752972,703
258,3.82955082083247,702
259,3.5472869544378494,703
260,-0.08277557643340927,659
261,3.300356160453571,703
262,3.551287434079889,703
263,3.0114096225989204,697
264,4.377168385904495,704
265,4.343759371597317,697
266,2.2159622745735543,696
267,2.215780946581617,696
268,4.135160312531772,702
269,4.446661296335604,703
270,4.446618889205405,703
271,3.2284721614028715,702
272,4.343834802257959,702
273,-0.07477028371362593,599
274,2.23542764339836,697
275,3.7294289899918915,702
276,4.622741999367474,701
277,3.5589347800199462,702
278,-0.05849069545782015,589
279,4.3806634559886515,697
280,-0.07164155870317845,478
281,-0.05174681076050547,618
282,4.333542943275262,696
283,-0.029598031575103434,548
284,-0.02994114000607162,528
285,-0.004557988662037715,594
286,3.5398793649798606,696
287,4.328826483874758,698
288,4.344133532899519,704
289,-0.049838155120252026,542
290,3.7665425975731175,697
291,3.7501549673424144,701
292,2.2519142022564758,697
293,3.0433586722042136,697
294,3.4490175238167637,697
295,2.232267457149012,697
296,-0.026500393710101378,541
297,3.2947629804383176,702
298,-0.05937166564666896,625
299,3.934219178215887,703
300,2.215956946661308,697
