point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object3.heading,point.objects.object3.position[0],point.objects.object3.position[1],point.objects.object3.velocity[0],point.objects.object3.velocity[1],rho
1.2807596776322412,41.37550304754307,-78.46916529263235,0.0,0.0,1.0,1.0,1.0,57.60606060606061,-36.173469387755105,1.3671565071359153,44.291768542743526,-68.84242995383363,0.0,0.0,4.144878269046252
1.2760027242822458,41.39271396654168,-78.44636452377237,0.0,0.0,1.0,0.0,0.0,58.111111111111114,-52.41836734693877,1.3771860188902396,44.340452006731866,-68.75771548301167,0.0,0.0,4.0414002443737065
1.2053430865839896,41.720281669292994,-78.50304966405089,0.0,0.0,0.0,0.0,1.0,63.16161616161616,-36.724489795918366,1.38099601085277,44.40298054627584,-68.49562598424568,0.0,0.0,4.058453776316906
1.274364898865487,41.31678899048441,-78.49196155567225,0.0,0.0,0.0,0.0,1.0,62.858585858585855,-35.56122448979592,1.3827492138058926,44.373467238505214,-68.42190794930112,0.0,0.0,4.062498262277481
1.2049735388544922,40.554797677414264,-80.24485342966855,0.0,0.0,0.0,1.0,0.0,58.91919191919192,-54.13265306122449,1.3812210957368387,44.45881250247266,-68.39664358486488,0.0,0.0,2.5110944364558883
1.2490311437266355,40.53515392475521,-80.4798541020993,0.0,0.0,1.0,0.0,0.0,66.0909090909091,-38.43877551020408,1.3819028048232396,44.44942748011714,-68.45306418872934,0.0,0.0,2.201407315494036
1.2807596776322412,41.37550304754307,-78.46916529263235,0.0,0.0,1.0,1.0,1.0,60.43434343434343,-52.8469387755102,1.3671565071359153,44.291768542743526,-68.84242995383363,0.0,0.0,4.151263037533637
1.3018868709437894,41.34006542086084,-78.86424849982026,0.0,0.0,1.0,0.0,0.0,57.0,-36.66326530612245,1.38371016862515,44.38145828329817,-68.41871687818296,0.0,0.0,3.4778769403433234
1.2318695373620316,40.48172406858045,-80.37783519540903,0.0,0.0,0.0,1.0,0.0,60.13131313131313,-36.54081632653061,1.3822215924500236,44.40823742059687,-68.4196434281215,0.0,0.0,2.2733785546312664
1.27748439268087,41.172908425834926,-78.4983586593202,0.0,0.0,1.0,1.0,1.0,61.14141414141414,-36.173469387755105,1.3643968929356725,44.18206247277758,-69.51046672554766,0.0,0.0,3.681954260181824
