sample_ind,rho,sim_steps
301,4.144878269046252,926
302,-0.03746341979537071,410
303,4.0414002443737065,928
304,4.058453776316906,918
305,4.062498262277481,918
306,2.5110944364558883,923
307,2.201407315494036,921
308,4.151263037533637,926
309,-0.018705139047842323,443
310,3.4778769403433234,921
311,-0.03419121260962221,434
312,2.2733785546312664,919
313,3.681954260181824,933
314,3.0941939386665442,948
315,3.580387682629315,942
316,-0.005938804968531386,335
317,3.8711838174155755,933
318,2.267928142914114,922
319,3.497938635425772,921
320,3.1034835923329656,921
321,3.115544219043832,922
322,2.2661011062872713,920
323,2.2789721529662437,918
324,3.458819029578386,942
325,3.833815472235253,933
326,-0.026375255210266957,380
327,3.127951599922593,921
328,-0.022976705364690986,445
329,3.5353258572091697,941
330,-0.013771516293077823,403
331,3.8184587281301443,935
332,3.072752926212903,943
333,3.2371132402083074,918
334,3.526968059187734,921
335,3.498398827238299,919
336,3.103578939682162,948
337,-0.06644906514383742,416
338,2.709851151378283,950
339,2.7750395342473615,943
340,2.887682376617555,945
341,2.7475246470619687,943
342,3.6645990149651784,933
343,2.7050959347061054,943
344,-0.07311492880007364,419
345,-0.0137649566540059,410
346,3.1534453470074464,937
347,3.6352131175560807,937
348,3.1718292499606875,939
349,3.099845877180895,947
350,2.2847757064716685,918
351,3.207856116331566,921
352,3.5857275101849524,919
353,3.6517133351430076,922
354,3.5537093962992135,943
355,3.984237050364557,921
356,3.743801773064149,919
357,3.831984623775334,942
358,2.9136321571376396,920
359,3.0678917179948915,947
360,3.8364299018003845,921
361,3.8998613466668512,926
362,3.1360108470028027,918
363,-0.02368020349976696,470
364,3.719598887843377,919
365,-0.05910330795888896,367
366,3.9391954809339964,933
367,3.285274209058775,948
368,3.988006933489439,921
369,3.904621075693365,929
370,3.0933897388538227,922
371,3.4555578257759603,918
372,-0.017988208538703532,357
373,3.736319366684281,937
374,3.8328183135605283,921
375,3.0938012148797274,946
376,3.1835064808895854,945
377,4.036877009766522,927
378,-0.005049641827127971,384
379,-0.04737864043452866,478
380,-0.0033500335546534643,436
381,3.9377639481789153,930
382,2.875781919181674,943
383,3.210998366982862,919
384,3.9154200928256824,923
385,2.9144558950949992,946
386,3.213210924778851,918
387,2.244456911724239,922
388,2.647962692689269,949
389,2.314795906374856,921
390,3.734801106480493,918
391,-0.0649029824159939,381
392,4.091356701826699,927
393,-0.08864610234009618,405
394,-0.06275500796937017,313
395,-0.0433721584854041,396
396,2.4528287934135884,950
397,-0.0889753845840815,458
398,2.282780086404589,919
399,-0.07594776598478425,389
400,-0.0006664519918118117,445
