ego_x,ego_y,ego_heading,lead_x,lead_y,lead_heading
5.865176477596596,-45.879638265962214,3.1366909794552584,-4.564246236705232,-45.03193801681828,2.984041445130426
7.32072990857307,-45.82214659492894,3.0641198561330065,-4.537726354112096,-44.70061310264972,3.062773143601306
5.419746176768738,-44.07188067104154,-2.926166438574938,-4.162820463347231,-45.62627132478215,-3.1302372634604727
7.487723542962172,-44.68318550855557,-3.0605218640090106,-4.527167631908175,-45.32438923434761,3.104766845920862
5.464796462331303,-44.714893659606986,-2.988067248648442,-3.3167693810258134,-45.4531352740088,-3.131387708845356
5.419083862893878,-45.67607942290227,3.084230599402522,-3.889773217161924,-44.788813380881756,3.036367948535382
6.114201523464169,-43.76946650705376,-3.103235154002915,-4.59634209026936,-45.18791040567821,3.04005819086597
7.127763434202063,-44.48788647859019,-3.1072470990424086,-4.577012589864787,-45.37558666314804,3.1203987363205083
5.407036382566825,-44.58106296635188,-2.975088144721531,-3.7148410396658615,-45.587209343649924,3.1377235663241683
6.490889287691462,-45.500298894244786,3.0839613100337293,-4.546779431361983,-44.72173841708865,3.04073148441279
5.654363198161477,-45.022805001934415,-3.0746413306895373,-4.534032790355874,-45.34306838324813,3.068085192740698
6.064804990696517,-45.40811788630907,3.095906964023849,-4.609760350168846,-44.714441069021824,3.0556954978500706
5.417943763798989,-45.20228178005621,-3.105618614833126,-3.912719980919591,-44.9493095835852,3.004218210218942
5.478496853693174,-45.04118044957223,3.0922986579465572,-3.7446683858232923,-44.82793427662471,3.0359427909265957
7.943303634314019,-46.9734144252347,3.028142531850686,-4.553804656475012,-44.691598916847504,3.0109628062040166
7.265447998118064,-44.48827364596091,-3.0595983512380345,-4.582997247068594,-45.14738473645789,3.0245596614871952
5.417865747067409,-44.620253833347775,-2.9489508285918715,-2.9098670816453542,-45.624379541049045,-3.131292844932278
7.130857920784998,-46.49557246691494,-2.9806914142281706,-4.570670022400373,-45.666329339181864,3.086670593048489
5.704866680551809,-44.19875047544449,-3.013636745484705,-4.5207733134619055,-45.347694563483664,3.102997090105655
6.106112018682951,-45.25363933739774,3.1001412715207213,-4.521590092349102,-44.73892231371139,3.0690957310130442
5.448729083638023,-45.10228086371736,-2.959300674250589,-2.9987777885163,-45.682803156171936,3.1280218208361426
5.407452343441741,-44.512091430999284,-2.9571910921195332,-4.198965693419014,-45.61994631795222,3.1300428283198145
6.511620837261084,-45.35022489808617,-3.094014436223944,-4.509519623394696,-45.166851409496246,3.0271606395608015
7.017682382425733,-44.58181688946043,-3.0068376168400155,-4.503658510542464,-45.51705171967367,3.129005224963643
5.978506671825456,-45.19133245249485,-3.082758644793335,-4.512677262022285,-45.23329457159679,3.0565941352528254
5.394627692387844,-44.42441507266922,-2.938448772620562,-3.853681372295868,-45.633114021063655,-3.140412690069916
6.594756778005919,-43.340493140798166,-3.1162885894517034,-4.553032478052222,-45.33279991573496,3.1279951290722225
5.394326936851584,-44.58667983335216,-2.9514624911458176,-3.3463178751399285,-45.62712767368684,-3.131611711678457
5.446443276633073,-44.48709104407851,-2.9385066397783115,-3.4199006528696207,-45.59726995623782,-3.134115985431438
5.470443754407192,-45.680918191802334,-3.0921312887485164,-3.8313430808540287,-44.960699501064255,3.0082655548248356
6.6304449543088735,-43.96931136595483,-3.040297985085848,-4.59839842303508,-45.34367486255192,3.118504155144489
6.6226736177031045,-45.41873893240347,3.0724046391242643,-4.5355923755165515,-44.614849740969476,3.0225764854788406
6.987905039866783,-44.33836354051503,-2.991290414767646,-4.504851598237508,-45.496587442131684,-3.1372587757121213
5.819322464127122,-44.35542625904313,-2.955851524336386,-4.519331511504723,-45.60304942664621,3.1314099771118893
5.487192765294364,-44.338997324671716,-2.9562224289691486,-2.4347088599968796,-45.3451763758462,-3.1050962604162784
5.760374383126803,-44.68904656910779,-2.968436526937652,-4.607681617644023,-45.66142959979099,3.1091058783649466
5.412579344208195,-44.26568401769059,-2.9794309353189337,-2.8076846781780733,-45.3068230049186,-3.109728732577719
5.45283976186077,-45.556454551955746,3.086208443889308,-3.1272106516599463,-44.89691771988418,3.038225079661531
7.427941562718029,-45.00556340516956,-3.08161209932965,-4.603095833139715,-45.23542103081471,3.056087953411497
5.488972662369963,-44.70244139777759,-2.960867516526396,-3.0515796853854624,-45.66099877574072,-3.1391658373036044
5.402058085554244,-44.37658255850213,-2.9165424363812047,-3.762906855409478,-45.62046179547285,-3.1330934129982526
6.811545287850313,-45.96277517900681,3.0511933895901,-4.561893564666594,-44.68624792795895,3.022584909330067
7.513387172255879,-45.125310297683974,3.1150886425141904,-4.503478912814876,-44.689841014984374,3.0465121281962237
7.356711207060448,-45.60062749061879,3.0738143410007264,-4.547477976598898,-44.70084434754498,3.057823347163115
5.409479541433938,-43.66266067188467,-2.987533787717417,-3.643980673842284,-45.41549629066449,-3.123996850816919
6.8781244865705125,-44.57940971859252,-2.987037065486663,-4.531044226339922,-45.60184180662899,3.1296203730414835
5.616130024415137,-44.3803877812279,-3.0312272327639893,-4.551535787508766,-45.328977946356716,3.128690753792078
6.634184247803045,-44.11524348811805,-2.961894788598381,-4.585202640802593,-45.565269392237795,3.1324456937822824
5.467392070030335,-44.75650399569243,-2.9815165154855263,-3.2770923304280486,-45.49201643394739,-3.131975710809665
5.769002388496451,-44.57908176944929,-2.9433047781500825,-4.533777929445939,-45.6168112653958,3.118667080792146
7.323475805185707,-44.62583327366778,-3.0633151152525926,-4.567523321583707,-45.235292423325035,3.0561836371427322
6.233834822437386,-45.31085713364544,3.1091348738663522,-4.532694978842021,-44.72717010220526,2.9896058199258015
7.549617812296885,-45.47523385937383,3.085403163770997,-4.575276157961438,-44.662865898180236,3.0244309965863367
5.47518289935189,-44.57516998014788,-2.958867305902468,-3.2840843254232546,-45.61077102917041,-3.1279790123475624
5.474216006535155,-44.79253307489782,-3.0170565243072915,-2.70257872478002,-45.374911344340624,3.1348836404026486
5.395603744943683,-44.885953949623875,-3.0201564878270837,-3.8884068161459737,-45.3025907862009,3.0891229469815737
5.406005722654941,-44.34377661561696,-2.961296018857676,-3.5047018465828774,-45.380104492352224,3.1369920069268877
7.363000345036516,-45.26963925335489,3.129324992479357,-4.600913335949761,-44.71004426351126,3.0117306461688234
7.319851249991812,-44.92460792021614,-3.07991738348944,-4.581481553905436,-45.14481867451651,3.0231832037603144
7.062686021249128,-43.88227500514812,-3.060202543123354,-4.584505055074015,-45.44831456928004,3.134381541306447
6.12711396379898,-44.079645269017135,-2.9711449437150925,-4.55927351021867,-45.50351774300097,3.1293819964424054
