point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object3.heading,point.objects.object3.position[0],point.objects.object3.position[1],point.objects.object3.velocity[0],point.objects.object3.velocity[1],rho
-0.02689516700775542,-62.63425371973934,-105.98755669608391,0.0,0.0,0.0,0.0,0.0,12.772727272727273,-38.316326530612244,-0.06253714024845981,-52.74052431356375,-104.06887986848051,0.0,0.0,-0.06943288588132113
0.008502227472483803,-63.432726609076,-104.70606303181394,0.0,0.0,0.5,0.5,0.5,23.833333333333336,-38.43877551020408,-0.022721751367155894,-53.25874627345289,-104.65572898852373,0.0,0.0,-0.0687112696149752
-0.05688916636863542,-65.97932900559479,-105.35832083268197,0.0,0.0,0.5,0.5,0.5,20.045454545454547,-37.642857142857146,-0.0032862175147093733,-54.53371651040024,-105.68574780727558,0.0,0.0,-0.06700970207108448
-0.031553662288610854,-66.10085215981417,-105.36534996859022,0.0,0.0,0.0,0.0,0.0,18.37878787878788,-36.234693877551024,-0.06466077702394454,-54.28756916303181,-105.8577680538046,0.0,0.0,-0.08131000427516533
-0.04287596512686181,-66.33684859321428,-105.85358571859919,0.0,0.0,0.0,0.0,0.0,15.045454545454547,-35.92857142857143,-0.07145420639543291,-54.73338841609632,-105.44788623659284,0.0,0.0,-0.014830659289957637
-0.05420775133262875,-66.03830603784557,-105.35786714456569,0.0,0.0,0.0,0.0,0.0,21.71212121212121,-36.234693877551024,-0.049630508264252526,-55.584300379080695,-104.43910040850311,0.0,0.0,-0.0006530198851830704
-0.03386371915410697,-63.579056971401755,-104.96326823104185,0.0,0.0,1.0,0.0,0.0,25.045454545454547,-37.88775510204081,-0.04047513009834767,-54.32226188419186,-105.35381226275199,0.0,0.0,-0.08352730369781014
-0.041527769937926985,-65.862841540238,-104.19038123759206,0.0,0.0,0.0,1.0,0.0,20.803030303030305,-37.704081632653065,-0.004646723227129182,-56.49116486222533,-104.65092874849438,0.0,0.0,-0.0775530659430883
0.07987232382097459,-64.49817386714996,-105.98660586890482,0.0,0.0,0.0,0.0,0.0,23.68181818181818,-38.43877551020408,0.06234459460681163,-52.944411702202395,-104.6407273193707,0.0,0.0,-0.03336209842103166
-0.06411346281319291,-65.93842318867574,-104.86523686193964,0.0,0.0,0.0,0.0,0.0,19.28787878787879,-37.1530612244898,-0.06899827839569227,-56.08955984973203,-105.32794167282952,0.0,0.0,-0.013997111956316033
-0.06423823450993169,-65.742704643179,-105.86596813638192,0.0,0.0,0.0,0.0,0.0,10.954545454545455,-35.80612244897959,-0.009056246683464554,-56.117413210433284,-104.4576541413501,0.0,0.0,-0.03446808757691855
0.04050356558204097,-64.80421252675303,-104.52892913819353,0.0,0.0,0.0,0.0,0.0,23.53030303030303,-37.704081632653065,0.08026390954854905,-52.894919720667424,-105.46761308952253,0.0,0.0,-0.09298547871984475
