point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.velocity[0],point.objects.object2.velocity[1],rho
-0.020965646955141713,-65.70140758174891,-105.67866216751045,0.0,0.0,0.0015046100920636228,-52.70143936915978,-105.8351099990988,0.0,0.0,1.7350074607081396
-0.056656401135412454,-62.963294377043816,-105.40578178536231,0.0,0.0,-0.0506644878328005,-54.07581251617126,-105.4962126473519,0.0,0.0,3.8834134259686444
0.057775558382908,-62.62888429138511,-104.87025951851743,0.0,0.0,0.009522359556121308,-53.332779305885026,-105.41706445742568,0.0,0.0,4.294787735143961
-0.06097177893886275,-62.508971602219326,-105.44386149177791,0.0,0.0,0.014077078618315225,-54.55778748461009,-104.23543535124332,0.0,0.0,2.864330973089915
0.027003689935601902,-64.22854833380978,-105.30560547554812,0.0,0.0,0.019079064028045517,-53.53777115406206,-104.82874714710772,0.0,0.0,3.6402816653823002
0.03273945118838423,-66.12642962211477,-105.58307102367766,0.0,0.0,0.0013453525900125444,-55.510714944607535,-104.19332516690702,0.0,0.0,3.661334088374689
0.07042593019567502,-62.52934421294712,-104.55360780751694,0.0,0.0,0.011781706989124098,-55.03015424409042,-104.22702887069428,0.0,0.0,2.489655001949158
-0.012326883758742182,-65.34832820124683,-105.90144000903899,0.0,0.0,0.017650174566096775,-52.83962172684018,-104.85783976571635,0.0,0.0,2.1340216460522186
-0.06366952297208671,-66.2960774367634,-105.69966352591803,0.0,0.0,0.08494799477953748,-55.70876601603054,-104.48361911253922,0.0,0.0,3.78785559377933
0.06482939255118314,-65.54859586264152,-104.29351504908983,0.0,0.0,-0.006908269285051283,-53.95464901978988,-104.2129669076908,0.0,0.0,2.937609542689076
-0.06993697695747624,-66.1759194733721,-105.49467106953146,0.0,0.0,-0.037346656161263404,-54.165124573470024,-104.87501846898714,0.0,0.0,2.2314738751137284
0.0032405901617517103,-62.765273529100575,-104.52469475799134,0.0,0.0,0.03471123499827122,-52.567334476738736,-104.3004341012596,0.0,0.0,4.202481953569185
0.014500665493831399,-66.12757760481077,-104.22659111198266,0.0,0.0,-0.0384172801894122,-55.97632915928383,-105.85854141994655,0.0,0.0,4.355260906698893
0.059386141513301724,-62.934554795303995,-105.90977803649638,0.0,0.0,0.0026411579222437595,-53.69081252885655,-105.0823726605589,0.0,0.0,4.276041360518935
-0.08234647824690296,-62.81098489051871,-104.43788872798814,0.0,0.0,0.07343726451517231,-54.45091151153529,-105.58352948698908,0.0,0.0,3.300934461843646
-0.02887557246144443,-65.33827798880641,-105.49118784559545,0.0,0.0,0.05213804417526051,-56.49000532558862,-105.22199691510131,0.0,0.0,3.720552424759296
0.0021791663378636175,-65.69851136402943,-105.98686018161642,0.0,0.0,-0.07783201657284729,-55.95089949259474,-104.0284299039116,0.0,0.0,4.6651358500306355
-0.0073249971688533946,-64.32007356571248,-104.74675317235258,0.0,0.0,0.0725566685599089,-54.18722947025007,-104.25904396488701,0.0,0.0,4.134873650832477
0.06129070165774379,-66.42384014081263,-105.43787641521118,0.0,0.0,0.009090297432972612,-55.4065129796744,-105.81127781101766,0.0,0.0,3.3227298979087667
-0.060465156019274956,-66.08564964060687,-104.38744406287366,0.0,0.0,0.03556166490927895,-53.359451306576375,-105.21522733815087,0.0,0.0,1.9387931180848899
0.038411872483204754,-63.11471166002449,-104.86576215687526,0.0,0.0,0.007071634093544325,-52.887832542469674,-104.26051502435466,0.0,0.0,4.118366091402294
-0.004411215436773024,-64.71227723247429,-104.35861519213296,0.0,0.0,0.04217549645672695,-55.75962115468281,-104.49809017513672,0.0,0.0,3.7984446423426377
0.07387054397786429,-66.11706242280192,-105.0586969982805,0.0,0.0,-0.039619512616490694,-53.60578416603128,-105.36207082571433,0.0,0.0,2.0296280479988376
0.03488126419838881,-62.76398991784947,-104.3901225470985,0.0,0.0,-0.004402579048927726,-53.96926156609147,-105.00067637958759,0.0,0.0,3.7830737075226253
-0.06538692936571294,-62.60519661966673,-104.4555348727206,0.0,0.0,0.07583035119097231,-54.11941034447893,-105.5226588687053,0.0,0.0,3.4726264396790665
0.005127814133610668,-62.95456680365611,-104.30462684202213,0.0,0.0,-0.06501683140566754,-55.46768905936514,-105.37129295284076,0.0,0.0,2.5459722872754664
-0.08109739668767182,-65.58695217884863,-104.11136487488267,0.0,0.0,-0.024961370882740603,-55.77758337068087,-104.59998684796585,0.0,0.0,4.4276398529148615
0.01620026743877973,-65.93374499355205,-105.95715261257403,0.0,0.0,-0.07112256771628439,-56.320333241703686,-105.16900545825024,0.0,0.0,4.584831478890004
0.044644315945037406,-62.51577933065358,-104.0478213748693,0.0,0.0,-0.059283690223730964,-54.49229471199289,-105.72230866800176,0.0,0.0,3.0605143536337476
0.06737371292698578,-65.70717237950042,-104.26419358450752,0.0,0.0,-0.04159742961232651,-55.19577725883818,-105.7051252781794,0.0,0.0,4.140713985112498
-0.07527431622398935,-63.66415553999552,-104.31786645744803,0.0,0.0,-0.04474761110040241,-55.36573069369969,-105.93599272520137,0.0,0.0,3.234031095362033
-0.009613029489998409,-65.24963793699676,-104.5859744379211,0.0,0.0,-0.08418235606399867,-54.68776616795782,-104.70772339301858,0.0,0.0,3.7753522132287376
-0.04426886342013101,-65.87578585570952,-105.95773439563996,0.0,0.0,-0.03822283688750047,-55.035634043894,-104.09672335910872,0.0,0.0,3.589994942232794
-0.012436640256290502,-63.52091106584251,-105.2562704478102,0.0,0.0,0.05324937604549764,-54.94924374326465,-104.88843216172171,0.0,0.0,3.4247095733050497
0.05263321275139581,-65.66724699533383,-105.54587319944906,0.0,0.0,-0.08003793073620519,-53.645278391150335,-104.59678914126624,0.0,0.0,2.338927127962231
0.01522993842140079,-65.38104836598849,-104.48597203856423,0.0,0.0,-0.028997969745320852,-56.1864778773365,-104.00708943325324,0.0,0.0,4.071383244685311
0.06690563719234996,-65.19610187324702,-104.06475522214397,0.0,0.0,0.04030848484581512,-52.63764902019974,-105.1730708151056,0.0,0.0,2.03995379467562
0.01817856599061432,-65.71393254275178,-105.37592539670224,0.0,0.0,0.046453651623537914,-54.39198272594168,-105.76187886780022,0.0,0.0,3.160661044150494
0.06485011944647606,-66.42634752300457,-105.07277129686547,0.0,0.0,-0.039327148525782125,-55.80193842950604,-105.29394161096893,0.0,0.0,3.658938586229908
-0.04024280052413202,-65.98133546682827,-104.42203079426956,0.0,0.0,0.08102189346996773,-53.29333102958408,-105.06940038487089,0.0,0.0,1.973136976296379
-0.040085107163719165,-62.76049741063116,-105.75341991028584,0.0,0.0,0.0592310823245001,-54.83769288696117,-104.64269867549295,0.0,0.0,2.830664305529451
-0.007550811001286465,-62.634593667881646,-105.07529354870847,0.0,0.0,1.993415576354039e-05,-52.72859851528386,-105.14390362215363,0.0,0.0,4.553648535702083
0.011133208353520626,-62.59595434674605,-104.21761019329954,0.0,0.0,0.07643909048319883,-55.298360999754216,-104.28831125001501,0.0,0.0,2.280933249675022
-0.01902543899009196,-63.86445780089206,-104.75030138547464,0.0,0.0,-0.04046294061284986,-54.9223342255781,-104.65074320798277,0.0,0.0,3.7748016693780713
-0.06742804633992319,-62.62416559568444,-105.97581906326978,0.0,0.0,-0.07187035854127038,-53.54363121770499,-105.89471858269317,0.0,0.0,4.082253494751088
0.02408604013431595,-66.43354817826474,-105.99001280296412,0.0,0.0,-0.07762291610480085,-54.881853217748514,-105.11604513141496,0.0,0.0,2.906178412672828
-0.06821859384791586,-64.02658822036683,-104.11911902645313,0.0,0.0,0.04354797939315319,-53.656992875901324,-104.37593416282516,0.0,0.0,4.171959840462591
0.03075701908931285,-64.4966013159644,-104.81769616394564,0.0,0.0,0.019666813401790193,-52.91251185877231,-104.61137975570418,0.0,0.0,2.9937320880281657
0.004273568403663016,-66.10045081128243,-104.83228083586073,0.0,0.0,0.0192130170426438,-53.55784789587549,-104.7231553290109,0.0,0.0,2.0234624977632123
