point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object3.heading,point.objects.object3.position[0],point.objects.object3.position[1],point.objects.object3.velocity[0],point.objects.object3.velocity[1],rho
0.07228555700535369,-64.44620990558849,-104.48083152275504,0.0,0.0,1.0,0.0,0.0,24.136363636363637,-53.94897959183673,-0.019102399983626703,-53.01736384834455,-105.34109518922102,0.0,0.0,3.194284972255341
-0.07637424585165507,-65.58339596866617,-104.9686347608899,0.0,0.0,1.0,1.0,1.0,12.015151515151516,-52.234693877551024,0.01954425110255162,-54.44131704514122,-105.98910870711084,0.0,0.0,3.0388515020871694
-0.001432428054107937,-65.05397590650985,-105.36955118132455,0.0,0.0,0.0,0.5,0.0,22.46969696969697,-53.88775510204081,0.07350822034672241,-55.64860290936953,-104.81798371505832,0.0,0.0,4.0994008062325324
-0.00848458788234419,-63.885607213371735,-104.74618374193301,0.0,0.0,0.0,0.0,1.0,14.59090909090909,-54.19387755102041,0.07372098829966019,-54.13921545735305,-104.34651385922128,0.0,0.0,4.420292642338069
0.044516832146085934,-64.09169091014272,-105.33342345629777,0.0,0.0,0.5,0.5,0.5,22.62121212121212,-53.94897959183673,0.08536264513664825,-53.13783243284178,-104.37755930321656,0.0,0.0,3.445446418287851
0.06228265385175454,-63.61022005335721,-105.29288873017698,0.0,0.0,1.0,0.0,0.0,23.833333333333336,-53.88775510204081,0.0813027696640235,-55.318711254422894,-104.03324102803657,0.0,0.0,3.161018069322841
0.06913539450636697,-64.73772524301107,-104.12843019499292,0.0,0.0,0.0,0.0,1.0,21.106060606060606,-53.58163265306123,0.04599221019847238,-52.7197347143402,-105.5207100310298,0.0,0.0,2.6932492712208056
-0.030536989777905744,-63.08550914528814,-104.75713251192462,0.0,0.0,0.0,1.0,0.0,22.015151515151516,-37.214285714285715,-0.06350435041974534,-56.362965111921916,-105.720712512181,0.0,0.0,1.7613549566339533
-0.011273296282311324,-65.83840813632817,-105.71032139285668,0.0,0.0,0.0,0.0,1.0,17.31818181818182,-51.98979591836735,-0.06787152825785096,-55.784866647002296,-104.27939446889336,0.0,0.0,3.90059852880103
0.013673535895863608,-62.56382489577614,-104.36581966224692,0.0,0.0,0.0,1.0,0.0,14.742424242424242,-38.01020408163265,0.013343005653777358,-55.20725289768378,-105.29253155124417,0.0,0.0,2.396330822509513
-0.08116090273101156,-65.55472500967588,-104.10149108174018,0.0,0.0,0.0,1.0,0.0,20.954545454545453,-52.90816326530612,-0.04391609415564212,-52.55055520759561,-104.50887534500244,0.0,0.0,1.7458698082081234
0.04591653288197031,-64.58900437951672,-104.68733537257691,0.0,0.0,0.0,0.0,1.0,23.833333333333336,-52.47959183673469,0.019114374613460845,-54.97648670385846,-104.87882289393873,0.0,0.0,4.318568048804741
-0.026626799675522304,-63.60952642750393,-105.05888219375088,0.0,0.0,0.0,0.0,0.5,15.348484848484848,-52.41836734693877,-0.03512861782928493,-55.91645557628314,-104.54087378346124,0.0,0.0,2.6674348321239645
-0.0693840210665223,-64.89442566125234,-104.93068134476349,0.0,0.0,0.0,0.0,1.0,14.287878787878789,-36.54081632653061,-0.038006483321098385,-56.06720701529036,-105.09059745801173,0.0,0.0,3.7056353456340574
-0.08303178836420874,-64.07886703140684,-105.41656775188736,0.0,0.0,0.0,1.0,0.0,12.015151515151516,-53.33673469387755,0.07417195896136325,-52.61837817265641,-104.32228620414108,0.0,0.0,3.0429034096001555
-0.005360315985797589,-65.82630854015468,-105.05607211941049,0.0,0.0,0.0,1.0,0.0,11.56060606060606,-36.785714285714285,0.06324695079276411,-53.579301786016295,-105.8678708556637,0.0,0.0,2.2227667601075094
0.05375471037910598,-65.06062911805002,-105.74437511953239,0.0,0.0,1.0,1.0,1.0,18.833333333333336,-52.29591836734694,0.023630064387001437,-54.30882695684197,-105.44476436545845,0.0,0.0,3.123821468849208
-0.04864233591588183,-64.78367177017456,-105.78058067974227,0.0,0.0,0.5,0.0,0.0,10.5,-51.80612244897959,-0.06354390077342174,-55.63616257059286,-105.36925855054982,0.0,0.0,4.153044316360306
-0.0211127431091818,-64.32223189261758,-104.75957917137514,0.0,0.0,1.0,0.0,0.0,25.196969696969695,-54.43877551020408,-0.01610907521816138,-55.51416504120249,-104.95279548963562,0.0,0.0,3.7746472778714537
0.07314246970683909,-63.19583595515132,-105.60425948045983,0.0,0.0,0.0,0.5,0.0,24.742424242424242,-36.724489795918366,0.011314819983565072,-55.958485957828216,-104.81101241266045,0.0,0.0,2.2422009643926817
0.06207972041043287,-62.6898154131809,-105.47288896970024,0.0,0.0,0.5,0.5,0.5,10.954545454545455,-37.214285714285715,0.058729928940143096,-52.75134071215602,-105.50104716676044,0.0,0.0,4.159303583804322
