point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object3.heading,point.objects.object3.position[0],point.objects.object3.position[1],point.objects.object3.velocity[0],point.objects.object3.velocity[1],rho
-0.06457636369901215,-66.28733500999047,-104.47578411727055,0.0,0.0,0.0,0.0,0.0,64.37373737373737,-36.90816326530612,-0.025688057845587108,-54.86404441460002,-105.28606282445226,0.0,0.0,-0.04678247264832436
0.039817298919824634,-66.369632742189,-105.32364404184361,0.0,0.0,0.0,0.0,0.0,63.96969696969697,-35.62244897959184,-0.06145454646140335,-53.73097706298639,-105.79561088772104,0.0,0.0,-0.03395595905049298
0.03574780942494602,-65.3239288304824,-105.03848758571196,0.0,0.0,0.0,0.0,0.0,59.62626262626263,-37.88775510204081,-0.0730451886678329,-53.73807860458146,-105.59407328088757,0.0,0.0,-0.05083204877364622
0.05835549488674936,-64.57423660844486,-104.44276040380392,0.0,0.0,0.0,0.0,0.0,62.55555555555556,-53.09183673469388,0.011505248559474029,-52.51144040266354,-105.02669972724884,0.0,0.0,-0.0202813859453439
-0.002110741500361921,-62.68248372045213,-105.17210587164809,0.0,0.0,0.0,0.0,0.0,58.111111111111114,-38.07142857142857,0.04126050582554131,-55.50066963241693,-104.80096955996152,0.0,0.0,-0.030798613113725892
-0.022083389534628826,-65.79047486058077,-104.73077677145098,0.0,0.0,0.0,0.0,0.0,65.18181818181819,-54.43877551020408,0.06856177617873406,-54.52079962901677,-104.1879846565836,0.0,0.0,-0.033351505855174324
-0.02215580540216717,-63.191663172208656,-105.01020186606127,0.0,0.0,0.0,0.0,0.0,65.78787878787878,-53.58163265306123,-0.027353059447868516,-54.96234305958962,-105.38202632303272,0.0,0.0,-0.03863835380808567
-0.06790552777541714,-65.93724565597373,-104.56971784235523,0.0,0.0,0.0,0.0,0.0,58.717171717171716,-52.29591836734694,0.03048238901870857,-53.425047228310476,-105.10247728216952,0.0,0.0,-0.01687294879893564
-0.02323691224042007,-65.71322907388607,-105.49818207825945,0.0,0.0,0.0,0.0,0.0,63.06060606060606,-37.58163265306123,0.010084777363018684,-55.62419519714219,-104.52630783581066,0.0,0.0,-0.008483816865188842
0.021933251397062547,-66.49387724862,-105.21026150066466,0.0,0.0,0.0,0.0,0.0,66.1919191919192,-53.52040816326531,-0.02322448833624167,-56.22512544400293,-105.73096563963296,0.0,0.0,-0.010069698427653151
0.040692633799321025,-64.03953753270798,-104.83508675009067,0.0,0.0,0.0,0.0,0.0,64.27272727272727,-36.11224489795919,-0.03990986266382506,-53.850994239002056,-104.61038642354355,0.0,0.0,-0.08055253157506748
0.03197204080138594,-66.18382834372015,-104.85223108518174,0.0,0.0,0.0,0.0,0.0,62.75757575757576,-51.62244897959184,0.007034426153610497,-55.97624106892234,-104.97613279365702,0.0,0.0,-0.06886978508944708
0.04714867209156581,-65.76368495486508,-105.13559897711784,0.0,0.0,0.0,0.0,0.0,60.13131313131313,-36.90816326530612,-0.08681941163933231,-53.313421925839684,-105.53069502699363,0.0,0.0,-0.06302545429477924
0.05644397364242588,-64.60057854328498,-104.90020303030357,0.0,0.0,0.0,0.0,0.0,60.83838383838384,-36.8469387755102,-0.0439746466927481,-54.514278071976385,-105.34958376510015,0.0,0.0,-0.04981638840329339
-0.01912752268418445,-62.87255464981144,-105.56836772530063,0.0,0.0,0.0,0.0,0.0,66.39393939393939,-38.01020408163265,0.08450385619114148,-55.41151968454354,-104.48539400638496,0.0,0.0,-0.0068636280475722344
0.04179375656954146,-65.5482670831608,-105.32970471712049,0.0,0.0,0.0,0.0,0.0,66.8989898989899,-52.05102040816327,-0.01393426216847711,-53.96613586076412,-104.11636040719802,0.0,0.0,-0.0032201875675283986
0.06292966237785819,-62.69687302568722,-104.94367296697479,0.0,0.0,0.0,0.0,0.0,61.64646464646464,-37.1530612244898,-0.0072977214142121,-53.12543107060102,-104.33944478291964,0.0,0.0,-0.10031222722010469
-0.05481137571035632,-65.20134123502024,-105.15137709976297,0.0,0.0,0.0,0.0,0.0,65.08080808080808,-37.33673469387755,-0.07392768059698218,-53.49448091758157,-105.76556995118918,0.0,0.0,-0.04249026790570909
0.015736269264311795,-65.04650906100214,-105.09186233924129,0.0,0.0,0.0,0.0,0.0,57.303030303030305,-52.54081632653061,0.06711113428754752,-54.67523431419133,-104.38444528524431,0.0,0.0,-0.05373153690047161
