point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.velocity[0],point.objects.object2.velocity[1],rho
0.07308248224481907,-64.19987104242993,-104.6770405244897,0.0,0.0,-0.053774676905888524,-54.92642793262146,-105.5254908085968,0.0,0.0,4.100950416188255
0.07409965347079218,-65.03640784021296,-105.69814718988637,0.0,0.0,-0.03430698934008684,-53.714916377271905,-105.88948699582268,0.0,0.0,2.964737302794804
-0.060548217624266494,-65.6693245844036,-105.50560782918777,0.0,0.0,-0.033675985558317925,-56.066401596741386,-104.64808277304613,0.0,0.0,4.635027166120933
0.005414232799878344,-65.02816921413323,-104.3312407985219,0.0,0.0,0.07690292574849626,-53.4282246823325,-105.48875053542984,0.0,0.0,2.9803041874933527
0.08618002677793178,-63.78024063774891,-104.72883108007683,0.0,0.0,0.04830586137624546,-53.343640883727545,-104.10201950369871,0.0,0.0,4.161973240510147
-0.0009184782039485424,-63.43377169907801,-105.93690068551051,0.0,0.0,-0.026976230559210283,-55.37851548755977,-105.71694814685245,0.0,0.0,2.8838871382577205
0.056590786384838075,-65.14530592032301,-105.86639786111357,0.0,0.0,-0.04029267792748375,-55.931224194069124,-105.46293382369956,0.0,0.0,4.0805124694779416
0.07444013933426005,-64.73417909008307,-104.61067560097176,0.0,0.0,-0.016732320226890567,-55.15960866577888,-105.09493063220786,0.0,0.0,4.578168737715119
0.07790156826338974,-65.94532675309705,-105.5920828288616,0.0,0.0,-0.07825122453337316,-53.88107753448969,-105.86813371149111,0.0,0.0,2.3875923126483567
0.07086853865184958,-63.15812878033575,-105.60359793845677,0.0,0.0,-0.025284295263499967,-52.62993822467203,-104.29858651174075,0.0,0.0,4.107207450679212
