point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.velocity[0],point.objects.object2.velocity[1],rho
0.05208216423173328,-64.46059234102593,-105.33438421483713,0.0,0.0,-0.026533436530425534,-55.01830008338234,-104.25493091035499,0.0,0.0,4.3368293153443975
0.0005086226315687707,-65.34416733498448,-104.81735470475081,0.0,0.0,0.06125403511339651,-56.122574245818186,-105.50407445281556,0.0,0.0,4.075104084542511
-0.07276694556716973,-64.3358116704849,-105.95359099401465,0.0,0.0,-0.011777473180199567,-53.07406031826688,-105.35316766349729,0.0,0.0,3.3258338638050358
0.06167774193860262,-64.18295882585707,-104.60857178271303,0.0,0.0,-0.029482977525571875,-53.51662069388604,-105.33634680797812,0.0,0.0,3.76738598603702
-0.03362180289483432,-64.31267866150269,-104.04606437727561,0.0,0.0,-0.06282571211367718,-55.088341983183035,-104.86573073889934,0.0,0.0,4.25119586339023
0.02884683749923326,-66.48887576329712,-104.01222675721573,0.0,0.0,-0.06490947461405451,-53.893566039676294,-104.63573410418087,0.0,0.0,2.009077627058412
0.05060453223924763,-65.16485628826618,-105.67062574391915,0.0,0.0,0.08120406020168897,-53.475045686961266,-104.48677336831373,0.0,0.0,2.846598955187689
-0.037462464489399085,-62.757816060810406,-105.42815496423832,0.0,0.0,0.05299533057098728,-56.000362572365496,-104.99981134962226,0.0,0.0,1.7335265120778551
-0.021730265003522823,-65.45990986239005,-105.99593790527734,0.0,0.0,-0.013335736454461653,-54.714696078841634,-105.1574690325957,0.0,0.0,3.669167942726256
-0.051835843901667185,-64.77702478497,-105.17208805951344,0.0,0.0,-0.02396337717262311,-55.046004619276765,-105.83268457143656,0.0,0.0,4.688451246408585
