sample_ind,rho,sim_steps
316,-0.08491872815072199,385
317,3.0415529548497755,1211
318,3.7478092409981727,1210
319,-0.00174479125724325,324
320,1.5218031340158955,1204
321,-0.04198439783446517,330
322,-0.05482807850246729,494
323,-0.09849524921476327,409
324,1.5490151133164565,1211
325,-0.03884265484776961,447
326,-0.0008700321930623645,467
327,2.350344545364904,1212
328,-0.04749882731156152,494
329,4.039963525053501,1206
330,-0.0927511927981648,572
331,-0.05721325790546672,325
332,3.7393646458027074,1219
333,2.67904984597529,1204
334,-0.09959289541642224,458
335,1.193256257844074,1209
336,4.077238536427648,1229
337,2.6708019357184716,1212
338,-0.06781259181263355,307
339,-0.087797021038174,357
340,-0.04764931754476631,437
341,2.112730797429128,1199
342,4.266656498206116,1210
343,4.358143987686049,1199
344,-0.09227521102283909,545
345,-0.02080177605295397,519
346,-0.08550294971929517,452
347,-0.0986382909408583,785
348,3.6160260203513364,1211
349,1.535579046009671,1197
350,-0.006482154596067602,468
351,-0.04259966104467594,452
352,-0.014187421605615036,304
353,2.243579176166312,1194
354,3.999003510213562,1198
355,3.777885123834686,1214
356,3.750803369693708,1227
357,-0.00445685696796172,512
358,4.407651172907714,1209
359,4.7094829643636515,1233
360,-0.06629202571409643,310
361,4.3200346108656245,1203
362,4.098865118191473,1210
363,4.461988568204124,1229
364,4.548297696117347,1207
365,-0.09621945731035453,398
366,1.2533677725384322,1195
367,2.639193852121851,1199
368,3.9311469776533343,1225
