sample_ind,rho,sim_steps
497,-0.024054814038033,2822
498,-0.023202442584831395,460
499,1.8398771652555004,3210
500,3.7385875459112707,2911
501,1.1347476269266519,2915
502,-0.0063102239495558266,375
503,-0.08894875989457152,479
504,1.6447357574581964,2908
505,4.366678564614457,2970
506,-0.034867349518965085,283
507,3.0643875744738445,3196
508,2.9863196250237696,2945
509,-0.022529981776552077,355
510,-0.029090630018916208,474
511,-0.04904309638468263,463
512,2.889581608758716,2946
513,-0.0036410332906644527,444
514,-0.006026306939058479,272
515,3.214198196326974,2947
516,-0.023411725525246396,476
517,1.9027429535889064,2966
518,3.663914892974896,2930
519,-0.043810545732274164,499
520,-0.08000162615857587,394
521,3.0822242576024586,2961
522,-0.07362357961642818,314
523,3.0909032404860515,2966
524,-0.06421981261861731,560
525,-0.042001685351844564,414
526,3.4479253765250526,2946
527,3.5896654837967095,2916
528,-0.048950163700927085,463
529,-0.07988561245628745,509
530,2.155760393017488,2951
531,-0.08340911526657901,425
532,-0.045598521821850646,355
533,3.214495217857701,2917
534,3.064664448603118,2937
535,3.839300983310208,2945
536,3.9911182875636975,2931
537,-0.09939798904720298,512
538,3.603567455830909,3183
539,2.6704311962643583,3179
540,1.8470704686251587,2963
541,-0.027960063785875455,424
542,3.099464957219741,2935
543,2.539381374794486,2964
544,-0.05841984458816896,2717
545,2.6787088104044834,2929
546,-0.03724394745468018,2727
547,-0.028965199958760124,2664
548,3.0855183304015004,3200
549,3.310083035963725,2960
550,2.464780803148151,2969
551,3.0961154306414436,2956
552,-0.09296502249696914,618
553,1.6898332682512383,2900
554,3.2633473836617686,2966
555,-0.09187308490739632,576
556,2.850953930365484,3206
557,2.856140796920007,3185
558,3.0204069399624522,2965
559,1.5157183308851785,2947
560,-0.07056734400187992,344
561,-0.03860731274073359,444
562,2.6543157988482147,2938
563,-0.016096793475963267,418
564,-0.09153358582532256,362
565,3.9441930964131,2974
566,-0.0954039022533486,2794
567,2.884769919315664,2948
568,2.888010783677447,3210
569,-0.08683359992910056,2754
570,2.9132019352234817,2962
571,3.8809806010849464,2927
572,2.2169296127334484,2922
573,-0.06099605730167745,485
574,2.7628866830125904,2918
575,4.033630285057303,2977
576,-0.050521491497801385,521
577,2.944737714241631,2926
578,3.200759465219477,2945
579,3.7524043131207456,2933
580,-0.0440025282296741,360
581,2.2158566062283676,3184
582,2.8168077074044486,2962
583,3.741181821652802,3205
584,-0.011521206681806007,445
585,3.745547362777895,3200
586,2.143900872753047,3184
587,-0.034706825342977865,475
588,2.5377299641553765,2924
589,3.782574946647234,3194
590,2.8475952465620855,3204
591,3.636495854223247,2947
592,3.7893525718664804,3186
593,4.349648692811254,2955
594,-0.08094408878582193,270
595,4.128703554162758,3199
596,-0.017175276718536026,2867
