point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.velocity[0],point.objects.object2.velocity[1],rho
0.06405988004665097,-64.0275424131805,-104.3349912092792,0.0,0.0,0.05794388313936272,-54.36987111664544,-104.80103739809928,0.0,0.0,4.660622387275639
-0.05660246268317349,-65.2192767299043,-105.75687267414104,0.0,0.0,0.01927875015239617,-56.39428412932161,-104.00285894380451,0.0,0.0,3.719921321396411
-0.06157647868527653,-65.70251448711566,-105.15529387347223,0.0,0.0,-0.05945063537578416,-54.36349109256288,-105.92882243867845,0.0,0.0,3.1302167167685084
0.04851750954135296,-66.00038873276027,-105.64138276670182,0.0,0.0,0.013563809631040626,-54.954771351818025,-104.80511873696689,0.0,0.0,3.1959955758664105
0.07021678896360457,-64.24425376186122,-105.68235111328717,0.0,0.0,-0.04731937794360879,-56.19983660312756,-104.1173020876896,0.0,0.0,3.111714682457144
-0.0077468161287801195,-64.90689712041109,-104.57469674914503,0.0,0.0,-0.01992562289493854,-53.49374444825813,-104.41940321435139,0.0,0.0,3.0230655125364443
-0.04910624640160512,-63.446202481664415,-104.59084704725569,0.0,0.0,0.0221133892270453,-54.7766875502535,-105.43633341205937,0.0,0.0,3.5462622371746786
-0.05032896746842214,-65.26736033079477,-104.72554879458578,0.0,0.0,-0.004268546617185756,-55.92022406251211,-104.54105152991013,0.0,0.0,4.28299255988623
0.02003711982819671,-63.88913113463624,-105.39628689860247,0.0,0.0,-0.0637159277911959,-56.458929036544234,-104.39681713337214,0.0,0.0,2.439208983133083
0.06822040087625254,-65.45468269702765,-105.67395184133072,0.0,0.0,0.04330415544776014,-55.15911429445429,-104.54562224779221,0.0,0.0,4.270005816533445
