sample_ind,rho,sim_steps
300,4.073286463969259,1110
301,3.632018286739582,1116
302,2.7148338363606648,1092
303,2.2155761960430844,1097
304,3.875113235926346,1117
305,2.546592321439733,1106
306,2.4918206861569363,1098
307,2.199562564402326,1090
308,3.1936901789723766,1089
309,4.5886923652326885,1108
310,4.091596108845289,1088
311,3.3846329740016543,1102
312,4.454877171926681,1103
313,3.913102198255608,1108
314,3.031937685627561,1101
315,3.8453545413399155,1104
316,3.603860742309557,1095
317,3.7473073575535736,1099
318,2.929718446132016,1091
319,4.718568841453203,1115
320,2.7522830291711644,1096
321,1.6822981783718234,1102
322,2.3807246445206447,1108
323,4.132179552598922,1101
324,4.419271727884109,1100
325,4.076498927747927,1086
326,2.560310086525697,1108
327,1.107725445978411,1096
328,4.114029422078566,1117
329,2.2438514614469796,1099
330,3.5476028770683588,1101
331,3.544440055858777,1111
332,2.2841418456794322,1103
333,0.6157671522170567,1087
334,3.043787881892193,1089
335,4.675859509464406,1088
336,2.683254269554558,1103
337,3.9547978535274684,1101
338,4.045873155636491,1109
339,3.1588709197958256,1102
340,3.9303851030684065,1104
341,4.142646327080945,1100
342,4.641936796224472,1094
343,3.6849393002834976,1106
344,3.7019277650693176,1117
345,4.310615786646627,1086
346,3.7867244707534446,1101
347,3.1511178415840746,1101
348,1.5743112575882359,1102
349,2.6539299535459495,1098
350,2.2398836081490483,1089
351,2.3732608746192128,1104
352,4.511600284501853,1101
353,1.2071508081824494,1092
354,4.396738074061316,1114
355,1.385091692170925,1099
356,4.036322777088921,1118
357,4.1388727931927445,1120
358,4.176255717126546,1107
359,4.037097028897582,1093
360,3.0089135711763575,1096
361,2.2150436347565705,1098
362,3.492124004061381,1101
363,4.158142432678645,1100
364,2.2425278707237073,1088
365,4.516998864515022,1120
366,4.275422626663817,1117
367,2.1234698186071324,1095
368,3.2445036284388262,1110
369,4.265050891414383,1112
370,2.2273781507373434,1105
371,2.3223966032093166,1098
372,4.440053537913196,1098
373,4.046002537619529,1100
374,3.03626498844484,1096
375,2.218703331903564,1100
376,3.7171403113935035,1092
377,2.7763948661330886,1096
378,2.236174717412597,1087
379,3.622325517267633,1097
380,2.9780377286898556,1103
381,2.8784143170158885,1111
382,3.3046845364702584,1088
383,4.569038323280166,1098
384,4.325091986981587,1099
385,1.8159630369883661,1096
386,2.572183791394024,1104
387,3.080169944062,1091
388,4.442805904509955,1097
389,4.008619751054509,1108
390,2.048342054099117,1101
391,3.80321546956165,1110
