sample_ind,rho,sim_steps
125,2.900614264433095,1752
126,3.6207327661863733,1777
127,4.18730660772497,1746
128,1.5712940888290872,1756
129,2.7542994507524723,1745
130,3.974301643628852,1755
131,4.638332182029332,1764
132,1.3524810347831977,1748
133,1.9626351196756318,1991
134,3.278866649189375,1766
135,4.685673923449006,1761
136,3.760471554649424,2000
137,3.881125301946428,2021
138,4.117530312445082,1767
139,3.740316783405225,1746
140,4.407143162173709,1757
141,2.970394954271537,1763
142,4.399457360725755,1770
143,3.8476843530422986,2000
144,2.9499419431554568,1749
145,3.4926683003909353,2017
146,3.949637580450183,1748
147,-0.08370788370804583,1631
