sample_ind,rho,sim_steps
181,2.614980938101686,1738
182,2.6151923051867225,2025
183,3.810459980784792,1986
184,4.514462231605313,1757
185,2.7083904594527244,2019
186,2.7198798858504887,1754
187,3.7538716349689842,1714
188,2.411741781513112,1736
189,3.6551069735065553,2000
190,1.6474628685257091,2019
191,3.9122439865528182,1771
192,4.478784903207599,1753
193,3.8289790655187037,1991
194,4.277940400650687,1741
195,2.0373563174458145,1734
196,1.9010953235555466,1990
197,2.6462497511124834,1762
198,4.207295250703563,1723
199,3.5026315363767733,1761
200,2.5056890088198998,1995
201,2.2628263707023564,1985
202,3.640321093861175,1990
203,2.710820761698834,1751
204,3.4078417004390733,1749
205,-0.021657370016082922,1679
