ego_x,ego_y,ego_heading,lead_x,lead_y,lead_heading
5.446578551275991,-44.64259397458574,-2.978410268382073,-3.36066701036329,-45.582854549310234,-3.134997378695012
5.49970780145939,-44.55243717392644,-2.9753126646971673,-3.2909687065853737,-45.54432541319298,-3.1300408945218514
6.623322658502058,-44.9747307074402,-2.9638281350600706,-4.607726504983745,-45.62206538827724,3.1216678243645695
5.423803595748984,-44.36198151770612,-2.969899818526596,-3.38987684381581,-45.472231740869994,-3.127101601967644
6.20234764816646,-44.30568622980731,-2.976219955094928,-4.55966201914852,-45.51806200155036,3.127615558567036
5.463291951002544,-43.917683055272526,-2.965717657827392,-3.95564523986693,-45.431168129114425,3.140512879864142
5.4326018869853385,-45.246020630833925,-3.1072863304612928,-3.420315447612906,-45.16131290077142,3.043205960514707
5.4189674177097045,-44.65015070807605,-2.9443500347507734,-3.288061430305823,-45.62961936362653,-3.140127523626232
5.43722484655366,-44.3228744361718,-2.976052091609335,-3.2984745628671535,-45.377645224973634,-3.1190946216411786
5.398960086315634,-44.387220181322576,-2.9499119691809224,-3.2529948343362802,-45.455466403969695,-3.126361447843988
