sample_ind,rho,sim_steps
87,2.740597393660291,2007
88,2.7639810693586035,2004
89,4.205639311372858,1733
90,3.6245369382360177,1730
91,4.293217664913307,1750
92,1.2303545162448,1748
93,2.609681886290101,1760
94,2.4193638829823394,1736
95,2.8302450904744276,1757
96,3.66578622697714,2011
97,3.785225847345842,1728
98,3.090526970733549,1706
99,3.424755323242355,1752
100,2.9577598125660884,2004
101,3.6353507622095194,2014
102,1.7961191149520612,2017
103,2.2157339388140436,1760
104,3.1590605404192296,1987
105,3.5893535190953987,1727
106,3.1652462997129405,1747
107,1.9569475797334537,1995
108,3.430342262780263,1754
109,4.09943133692801,1731
110,0.837142353047776,1713
111,4.229983800391707,1732
112,3.7205698246438477,1751
113,-0.09352014875873849,1599
