point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.velocity[0],point.objects.object2.velocity[1],rho
-0.06801814466318243,-63.59446894369495,-105.87050492811804,0.0,0.0,0.06337077202091286,-53.54103165538749,-105.3579134169189,0.0,0.0,4.479203601537009
-0.05067187070246178,-63.0900722546265,-105.48384919067048,0.0,0.0,0.07059769909886222,-53.58451799031033,-104.43938603173243,0.0,0.0,4.558449050419847
-0.08049541443101602,-66.38785738046688,-105.80109521964019,0.0,0.0,-0.03036629849244951,-53.90586482253865,-104.82979870293242,0.0,0.0,2.042948507032314
0.030491638978153195,-63.87453421421916,-105.97044961045,0.0,0.0,-0.004843146903129142,-52.5706881220061,-105.8452500224419,0.0,0.0,3.199688472829445
0.026831087346308895,-66.34726193520379,-104.16453599099113,0.0,0.0,-0.02649725871061339,-53.56970382882623,-105.86607271289374,0.0,0.0,1.774173939447568
-0.0779452094089831,-65.60408751591581,-105.47273673019376,0.0,0.0,-0.04682046906676571,-54.86343641307312,-105.07644192092218,0.0,0.0,3.7631277992987844
-0.06945416663011686,-65.53739972922914,-105.56941912502444,0.0,0.0,-0.07726301019571447,-54.64691529864639,-104.95691638149107,0.0,0.0,3.4023266935942225
0.05966272031928342,-64.12717461233537,-104.58599952618236,0.0,0.0,-0.01026952610708242,-56.04205943599795,-104.10309341101056,0.0,0.0,2.881404331904725
-0.0012639498295210101,-65.3744541770644,-104.89087844415944,0.0,0.0,0.062420637702925344,-54.72074418594756,-104.09396488035046,0.0,0.0,3.7473117190826475
-0.0799000125892302,-65.43477566811896,-105.78747250934495,0.0,0.0,-0.04755747510764641,-55.02280484523614,-105.31833898562786,0.0,0.0,4.02280883472544
