point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object3.heading,point.objects.object3.position[0],point.objects.object3.position[1],point.objects.object3.velocity[0],point.objects.object3.velocity[1],rho
1.2688126430715607,41.45550942144783,-78.41033004605033,0.0,0.0,0.0,0.0,0.5,19.439393939393938,-54.37755102040816,1.3468222689203648,43.99051226233298,-70.54716574870511,0.0,0.0,3.21801449615638
1.2293785762000282,40.50759886737337,-80.36505070342633,0.0,0.0,1.0,0.0,0.0,18.984848484848484,-35.683673469387756,1.381741994192031,44.456024634420025,-68.40858576349964,0.0,0.0,2.272408291130109
1.2496487878563536,40.522604732697886,-80.45432493471337,0.0,0.0,1.0,1.0,1.0,10.954545454545455,-52.234693877551024,1.381897941836927,44.424840783225584,-68.41743931259549,0.0,0.0,2.2736005749513186
1.289834495697514,41.41794777514499,-78.47819224884776,0.0,0.0,0.0,1.0,0.0,21.863636363636363,-37.58163265306123,1.375905856368943,44.305183483885735,-68.89129087484632,0.0,0.0,4.41888627525131
1.2293785762000282,40.50759886737337,-80.36505070342633,0.0,0.0,1.0,0.0,0.0,12.166666666666666,-51.56122448979592,1.381741994192031,44.456024634420025,-68.40858576349964,0.0,0.0,2.2784628219368397
1.2792314423146904,41.41909597944668,-78.4874201435708,0.0,0.0,0.0,1.0,0.0,10.954545454545455,-52.234693877551024,1.3825549944611466,44.45244170702911,-68.42323871960407,0.0,0.0,4.34987948241562
1.1805475632347222,41.2634279853751,-79.26019964526952,0.0,0.0,0.0,0.0,0.0,18.984848484848484,-53.88775510204081,1.3807173138755475,44.40552465507153,-68.4728459139929,0.0,0.0,3.5436940217878306
1.2688126430715607,41.45550942144783,-78.41033004605033,0.0,0.0,0.0,1.0,0.0,15.5,-38.37755102040816,1.3468222689203648,43.99051226233298,-70.54716574870511,0.0,0.0,3.216386950289639
1.2496487878563536,40.522604732697886,-80.45432493471337,0.0,0.0,0.0,0.0,0.5,18.53030303030303,-35.744897959183675,1.381897941836927,44.424840783225584,-68.41743931259549,0.0,0.0,2.283102720372666
1.2688126430715607,41.45550942144783,-78.41033004605033,0.0,0.0,0.0,0.5,0.0,19.136363636363637,-53.826530612244895,1.3468222689203648,43.99051226233298,-70.54716574870511,0.0,0.0,3.2173073744821252
